Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Datetime
27/09/2004,00.00.00,1.9,998.0,8.5,920.0,241.0,802.0,103.0,1365.0,1042.0,16.6,51.3,0.9634,2004-09-27 00:00:00
27/09/2004,01.00.00,1.3,919.0,5.8,802.0,142.0,891.0,81.0,1265.0,940.0,15.9,55.2,0.9881,2004-09-27 01:00:00
27/09/2004,02.00.00,1.0,884.0,5.0,764.0,110.0,921.0,75.0,1247.0,900.0,14.9,58.9,0.9891,2004-09-27 02:00:00
27/09/2004,03.00.00,0.6000000000000003,803.0,2.9000000000000004,648.0,62.80000000000001,1079.0,60.4,1178.0,774.0,14.1,61.0,0.9799,2004-09-27 03:00:00
27/09/2004,04.00.00,0.6000000000000003,820.0,3.4000000000000004,674.0,104.0,1024.0,63.99999999999999,1188.0,790.0,14.0,62.6,0.9948,2004-09-27 04:00:00
27/09/2004,05.00.00,0.8999999999999999,894.0,5.6,794.0,179.0,889.0,71.0,1266.0,908.0,14.1,61.7,0.9844,2004-09-27 05:00:00
27/09/2004,06.00.00,1.5,988.0,9.0,941.0,361.0,801.0,99.0,1399.0,1035.0,14.4,60.3,0.9802,2004-09-27 06:00:00
27/09/2004,07.00.00,5.299999999999999,1372.0,26.9,1477.0,799.0,542.0,132.0,1973.0,1556.0,15.0,57.7,0.9778,2004-09-27 07:00:00
27/09/2004,08.00.00,4.0,1209.0,18.8,1262.0,614.0,618.0,135.0,1708.0,1392.0,16.9,50.3,0.958,2004-09-27 08:00:00
27/09/2004,09.00.00,1.8,951.0,8.2,908.0,275.0,873.0,94.0,1314.0,904.0,19.7,40.2,0.9108,2004-09-27 09:00:00
27/09/2004,10.00.00,1.9,992.0,9.1,943.0,325.0,847.0,103.0,1351.0,936.0,22.2,33.6,0.8886,2004-09-27 10:00:00
27/09/2004,11.00.00,1.7,964.0,9.2,947.0,327.0,862.0,123.0,1328.0,907.0,23.7,29.6,0.8537,2004-09-27 11:00:00
27/09/2004,12.00.00,1.6,917.0,8.3,910.0,252.0,886.0,95.0,1275.0,744.0,21.9,30.7,0.7961,2004-09-27 12:00:00
27/09/2004,13.00.00,1.9,937.0,9.1,942.0,226.0,852.0,90.0,1276.0,773.0,22.3,29.5,0.7838,2004-09-27 13:00:00
27/09/2004,14.00.00,1.6,961.0,9.2,949.0,230.0,853.0,99.0,1306.0,812.0,23.8,27.0,0.7845,2004-09-27 14:00:00
27/09/2004,15.00.00,1.8,969.0,9.6,962.0,244.0,829.0,107.0,1316.0,856.0,23.3,28.3,0.8012,2004-09-27 15:00:00
27/09/2004,16.00.00,2.0,1020.0,11.8,1042.0,251.0,788.0,112.0,1401.0,927.0,24.2,27.2,0.8128,2004-09-27 16:00:00
27/09/2004,17.00.00,3.1,1107.0,17.3,1219.0,346.0,683.0,132.0,1582.0,1131.0,25.1,25.8,0.8065,2004-09-27 17:00:00
27/09/2004,18.00.00,3.9000000000000004,1119.0,17.8,1233.0,407.0,670.0,148.0,1539.0,1270.0,22.3,29.2,0.7773,2004-09-27 18:00:00
27/09/2004,19.00.00,4.3,1173.0,20.9,1322.0,490.0,633.0,158.0,1679.0,1365.0,20.8,32.5,0.7873,2004-09-27 19:00:00
27/09/2004,20.00.00,3.5,1097.0,14.9,1144.0,434.0,702.0,145.0,1517.0,1274.0,19.1,36.8,0.8066,2004-09-27 20:00:00
27/09/2004,21.00.00,2.4,1018.0,11.3,1024.0,345.0,758.0,128.0,1400.0,1169.0,18.1,39.9,0.8232,2004-09-27 21:00:00
27/09/2004,22.00.00,1.5,932.0,8.4,914.0,192.0,837.0,105.0,1298.0,1000.0,17.4,42.8,0.8463,2004-09-27 22:00:00
27/09/2004,23.00.00,1.3,897.0,6.8,849.0,157.0,891.0,90.0,1253.0,910.0,16.7,46.6,0.8793,2004-09-27 23:00:00
28/09/2004,00.00.00,1.0,840.0,4.9,758.0,148.0,994.0,85.0,1189.0,829.0,17.1,46.8,0.9054,2004-09-28 00:00:00
28/09/2004,01.00.00,0.8,802.0,3.5,680.0,105.0,1091.0,73.0,1137.0,756.0,15.3,51.9,0.8982,2004-09-28 01:00:00
28/09/2004,02.00.00,0.5,765.0,2.8,637.0,141.0,1138.0,74.0,1113.0,742.0,15.0,52.8,0.8929,2004-09-28 02:00:00
28/09/2004,03.00.00,0.40000000000000013,741.0,2.0999999999999988,595.0,85.4,1191.0,63.99999999999999,1080.0,686.0,14.4,54.5,0.8887,2004-09-28 03:00:00
28/09/2004,04.00.00,0.5,748.0,2.2,595.0,107.0,1208.0,61.0,1089.0,677.0,12.8,59.8,0.8801,2004-09-28 04:00:00
28/09/2004,05.00.00,0.7,791.0,3.9000000000000004,704.0,166.0,1057.0,69.0,1154.0,748.0,11.9,62.7,0.8726,2004-09-28 05:00:00
28/09/2004,06.00.00,1.2,875.0,7.3,871.0,241.0,890.0,82.0,1253.0,890.0,12.1,62.6,0.8825,2004-09-28 06:00:00
28/09/2004,07.00.00,2.4,1085.0,15.5,1164.0,368.0,707.0,120.0,1503.0,1155.0,13.5,58.2,0.8944,2004-09-28 07:00:00
28/09/2004,08.00.00,4.3,1268.0,27.1,1482.0,498.0,550.0,135.0,1849.0,1533.0,14.4,55.7,0.9087,2004-09-28 08:00:00
28/09/2004,09.00.00,4.1,1236.0,21.3,1332.0,641.0,601.0,152.0,1683.0,1550.0,17.8,45.7,0.9224,2004-09-28 09:00:00
28/09/2004,10.00.00,3.7,1274.0,19.9,1294.0,667.0,615.0,177.0,1595.0,2236.0,21.0,37.2,0.9155,2004-09-28 10:00:00
28/09/2004,11.00.00,3.4,1250.0,19.4,1280.0,550.0,618.0,181.0,1663.0,2178.0,24.5,29.8,0.9008,2004-09-28 11:00:00
28/09/2004,12.00.00,3.8,1224.0,21.8,1347.0,483.0,602.0,176.0,1670.0,1901.0,26.4,26.4,0.8969,2004-09-28 12:00:00
28/09/2004,13.00.00,4.1,1220.0,21.7,1344.0,524.0,605.0,163.0,1676.0,1743.0,25.2,26.8,0.8451,2004-09-28 13:00:00
28/09/2004,14.00.00,3.4,1166.0,18.9,1265.0,481.0,640.0,174.0,1570.0,1502.0,26.1,24.8,0.8283,2004-09-28 14:00:00
28/09/2004,15.00.00,2.3,1050.0,13.0,1084.0,305.0,748.0,117.0,1402.0,1153.0,26.2,24.4,0.8174,2004-09-28 15:00:00
28/09/2004,16.00.00,3.2,1174.0,18.8,1264.0,396.0,670.0,145.0,1598.0,1287.0,28.9,21.3,0.8382,2004-09-28 16:00:00
28/09/2004,17.00.00,4.8,1323.0,26.800000000000004,1474.0,501.0,554.0,173.0,1854.0,1547.0,28.0,23.3,0.8681,2004-09-28 17:00:00
28/09/2004,18.00.00,5.299999999999999,1432.0,28.25,1706.0,702.0,488.0,204.0,2098.0,1842.0,24.7,27.9,0.8559,2004-09-28 18:00:00
28/09/2004,19.00.00,5.299999999999999,1479.0,28.25,1756.0,755.0,466.0,209.0,2165.0,1908.0,23.0,33.6,0.9302,2004-09-28 19:00:00
28/09/2004,20.00.00,4.5,1309.0,23.1,1379.0,524.0,555.0,175.0,1841.0,1693.0,20.9,45.8,1.1159,2004-09-28 20:00:00
28/09/2004,21.00.00,2.1,1089.0,11.6,1037.0,247.0,707.0,129.0,1480.0,1336.0,19.8,48.6,1.113,2004-09-28 21:00:00
28/09/2004,22.00.00,1.5,1009.0,8.3,911.0,196.0,788.0,111.0,1359.0,1177.0,19.8,47.7,1.0885,2004-09-28 22:00:00
28/09/2004,23.00.00,1.1,930.0,5.7,796.0,135.0,883.0,85.0,1263.0,977.0,18.6,49.1,1.0435,2004-09-28 23:00:00
29/09/2004,00.00.00,1.1,929.0,5.9,805.0,146.0,879.0,86.0,1270.0,974.0,17.2,53.9,1.0498,2004-09-29 00:00:00
29/09/2004,01.00.00,0.8999999999999999,872.0,4.1,718.0,106.0,981.0,71.0,1223.0,872.0,16.3,56.8,1.047,2004-09-29 01:00:00
29/09/2004,02.00.00,0.5,790.0,2.2,601.0,70.0,1150.0,60.0,1157.0,734.0,17.4,53.4,1.0541,2004-09-29 02:00:00
29/09/2004,03.00.00,0.40000000000000013,793.0,2.0,581.0,52.400000000000006,1169.0,53.800000000000004,1152.0,668.0,15.5,58.8,1.0309,2004-09-29 03:00:00
29/09/2004,04.00.00,0.6599999999999999,789.0,2.2,596.0,62.0,1145.0,48.0,1161.0,698.0,14.6,62.1,1.0236,2004-09-29 04:00:00
29/09/2004,05.00.00,0.40000000000000013,769.0,2.0,586.0,60.0,1221.0,45.0,1134.0,650.0,17.1,52.5,1.013,2004-09-29 05:00:00
29/09/2004,06.00.00,0.7,852.0,4.0,713.0,92.0,1029.0,53.0,1203.0,749.0,15.2,58.3,0.9986,2004-09-29 06:00:00
29/09/2004,07.00.00,2.0,1100.0,13.4,1097.0,277.0,739.0,94.0,1516.0,1106.0,14.9,59.2,0.9985,2004-09-29 07:00:00
29/09/2004,08.00.00,4.2,1326.0,28.0,1504.0,600.0,510.0,122.0,1968.0,1609.0,15.1,59.0,1.0086,2004-09-29 08:00:00
29/09/2004,09.00.00,5.2,1433.0,28.25,1518.0,693.0,499.0,170.0,1973.0,1770.0,19.0,47.8,1.0434,2004-09-29 09:00:00
29/09/2004,10.00.00,3.8,1310.0,21.4,1334.0,617.0,573.0,174.0,1747.0,1633.0,22.4,38.8,1.04,2004-09-29 10:00:00
29/09/2004,11.00.00,3.7,1304.0,19.1,1272.0,569.0,593.0,191.0,1673.0,1583.0,25.4,33.3,1.0679,2004-09-29 11:00:00
29/09/2004,12.00.00,3.4,1286.0,19.6,1286.0,409.0,593.0,179.0,1728.0,1449.0,27.2,30.399999999999995,1.081,2004-09-29 12:00:00
29/09/2004,13.00.00,3.1,1217.0,15.8,1175.0,335.0,621.0,148.0,1644.0,1451.0,25.5,34.8,1.1152,2004-09-29 13:00:00
29/09/2004,14.00.00,2.4,1104.0,13.5,1099.0,290.0,698.0,129.0,1483.0,1147.0,26.4,28.5,0.9658,2004-09-29 14:00:00
29/09/2004,15.00.00,2.8,1143.0,15.9,1176.0,312.0,677.0,148.0,1551.0,1108.0,27.700000000000003,25.1,0.9158,2004-09-29 15:00:00
29/09/2004,16.00.00,3.6,1205.0,19.9,1295.0,440.0,626.0,184.0,1613.0,1267.0,28.6,23.2,0.8917,2004-09-29 16:00:00
29/09/2004,17.00.00,4.0,1276.0,21.6,1340.0,450.0,597.0,188.0,1677.0,1303.0,27.2,26.3,0.9317,2004-09-29 17:00:00
29/09/2004,18.00.00,5.299999999999999,1440.0,28.25,1573.0,578.0,491.0,204.0,1997.0,1643.0,25.3,33.0,1.0473,2004-09-29 18:00:00
29/09/2004,19.00.00,5.299999999999999,1467.0,28.25,1643.0,615.0,467.0,201.0,2088.0,1749.0,23.2,36.9,1.0346,2004-09-29 19:00:00
29/09/2004,20.00.00,4.7,1339.0,22.8,1373.0,536.0,541.0,165.0,1797.0,1585.0,21.6,43.3,1.1019,2004-09-29 20:00:00
29/09/2004,21.00.00,1.9,1108.0,12.3,1061.0,238.0,685.0,133.0,1454.0,1315.0,21.1,44.8,1.1088,2004-09-29 21:00:00
29/09/2004,22.00.00,1.9,1116.0,10.9,1012.0,249.0,699.0,125.0,1445.0,1290.0,19.7,49.3,1.1148,2004-09-29 22:00:00
29/09/2004,23.00.00,1.2,981.0,7.1,860.0,150.0,812.0,101.0,1298.0,1059.0,20.3,47.8,1.1281,2004-09-29 23:00:00
30/09/2004,00.00.00,0.8999999999999999,947.0,5.7,798.0,108.0,869.0,79.0,1276.0,943.0,19.4,50.3,1.1201,2004-09-30 00:00:00
30/09/2004,01.00.00,1.1199999999999999,939.0,5.3,776.0,142.0,879.0,82.6,1259.0,913.0,18.3,53.1,1.1056,2004-09-30 01:00:00
30/09/2004,02.00.00,0.8800000000000001,862.0,2.9000000000000004,644.0,111.6,1030.0,68.19999999999999,1173.0,720.0,17.5,56.1,1.1103,2004-09-30 02:00:00
30/09/2004,03.00.00,0.5799999999999996,827.0,1.9000000000000004,577.0,70.60000000000002,1138.0,53.800000000000004,1143.0,640.0,19.2,50.3,1.1087,2004-09-30 03:00:00
30/09/2004,04.00.00,0.8400000000000001,879.0,2.4000000000000004,611.0,105.0,1036.0,65.80000000000001,1189.0,779.0,16.6,59.6,1.117,2004-09-30 04:00:00
30/09/2004,05.00.00,1.1199999999999999,911.0,4.0,710.0,159.4,932.0,87.2,1226.0,850.0,17.5,57.1,1.1311,2004-09-30 05:00:00
30/09/2004,06.00.00,1.8599999999999999,1051.0,8.1,901.0,220.2,778.0,90.4,1379.0,1020.0,17.6,57.6,1.1471,2004-09-30 06:00:00
30/09/2004,07.00.00,5.299999999999999,1496.0,24.8,1425.0,682.4000000000001,520.0,172.2,1946.0,1605.0,18.0,57.0,1.1665,2004-09-30 07:00:00
30/09/2004,08.00.00,5.299999999999999,1610.0,28.25,1692.0,837.8000000000001,436.0,152.4,2197.0,1866.0,18.5,55.9,1.1779,2004-09-30 08:00:00
30/09/2004,09.00.00,3.9800000000000004,1428.0,20.9,1321.0,560.1999999999999,544.0,145.2,1779.0,1621.0,18.6,57.2,1.2146,2004-09-30 09:00:00
30/09/2004,10.00.00,4.22,1459.0,22.2,1356.0,591.0,525.0,134.6,1795.0,1712.0,20.2,53.0,1.2407,2004-09-30 10:00:00
30/09/2004,11.00.00,5.0,1486.0,23.5,1390.0,639.6,504.0,150.4,1835.0,1770.0,21.3,50.1,1.2539,2004-09-30 11:00:00
30/09/2004,12.00.00,1.7,1158.0,10.8,1008.0,125.99999999999999,695.0,103.0,1489.0,1175.0,24.6,42.8,1.3053,2004-09-30 12:00:00
30/09/2004,13.00.00,1.7,1200.0,11.2,1021.0,223.0,678.0,101.0,1510.0,1157.0,24.6,44.1,1.3477,2004-09-30 13:00:00
30/09/2004,14.00.00,2.2,1290.0,15.1,1151.0,267.0,613.0,113.0,1638.0,1219.0,25.6,43.4,1.4049,2004-09-30 14:00:00
30/09/2004,15.00.00,2.8,1366.0,17.4,1223.0,308.0,578.0,121.0,1744.0,1288.0,26.1,42.6,1.4172,2004-09-30 15:00:00
30/09/2004,16.00.00,3.9000000000000004,1505.0,23.4,1388.0,422.0,516.0,146.0,1978.0,1503.0,25.8,44.8,1.4644,2004-09-30 16:00:00
30/09/2004,17.00.00,5.299999999999999,1728.0,28.25,1683.0,623.0,419.0,188.0,2365.0,1861.0,25.4,47.9,1.5346,2004-09-30 17:00:00
30/09/2004,18.00.00,5.299999999999999,1673.0,28.25,1643.0,572.0,436.0,182.0,2259.0,1781.0,24.6,50.0,1.5241,2004-09-30 18:00:00
30/09/2004,19.00.00,5.299999999999999,1636.0,28.25,1553.0,514.0,449.0,166.0,2130.0,1745.0,23.6,54.4,1.5687,2004-09-30 19:00:00
30/09/2004,20.00.00,4.4,1468.0,20.0,1296.0,414.0,529.0,142.0,1854.0,1590.0,22.6,59.5,1.6155,2004-09-30 20:00:00
30/09/2004,21.00.00,1.6,1180.0,10.5,997.0,143.0,677.0,84.0,1549.0,1127.0,22.1,61.3,1.6133,2004-09-30 21:00:00
30/09/2004,22.00.00,1.5,1138.0,9.0,938.0,147.0,700.0,87.0,1500.0,1098.0,22.1,61.3,1.6053,2004-09-30 22:00:00
30/09/2004,23.00.00,1.7,1192.0,10.7,1004.0,159.0,665.0,91.0,1577.0,1176.0,21.1,64.7,1.5956,2004-09-30 23:00:00
01/10/2004,00.00.00,1.9,1176.0,10.4,993.0,206.0,659.0,91.0,1572.0,1178.0,20.3,66.4,1.5591,2004-10-01 00:00:00
01/10/2004,01.00.00,1.6,1137.0,9.7,967.0,140.0,687.0,74.0,1557.0,1091.0,19.4,69.3,1.5418,2004-10-01 01:00:00
01/10/2004,02.00.00,1.3,1035.0,6.9,851.0,132.0,764.0,69.0,1465.0,1002.0,19.0,70.8,1.5417,2004-10-01 02:00:00
01/10/2004,03.00.00,0.8,943.0,4.0,709.0,69.6,893.0,69.6,1348.0,876.0,20.2,65.8,1.5442,2004-10-01 03:00:00
01/10/2004,04.00.00,0.6000000000000003,904.0,3.0,655.0,81.0,968.0,54.0,1326.0,824.0,19.8,67.2,1.5322,2004-10-01 04:00:00
01/10/2004,05.00.00,0.7,966.0,4.3,726.0,120.00000000000001,872.0,60.0,1371.0,892.0,19.0,70.3,1.5308,2004-10-01 05:00:00
01/10/2004,06.00.00,1.6,1124.0,9.8,972.0,279.0,674.0,69.0,1568.0,1092.0,18.8,71.8,1.5372,2004-10-01 06:00:00
01/10/2004,07.00.00,2.9,1348.0,17.2,1217.0,392.0,559.0,91.0,1816.0,1413.0,20.2,66.3,1.555,2004-10-01 07:00:00
01/10/2004,08.00.00,4.1,1499.0,27.9,1501.0,433.0,469.0,97.0,2130.0,1565.0,20.8,64.3,1.563,2004-10-01 08:00:00
01/10/2004,09.00.00,3.7,1427.0,20.5,1311.0,531.0,503.0,114.0,1900.0,1594.0,22.3,59.3,1.5705,2004-10-01 09:00:00
01/10/2004,10.00.00,3.6,1473.0,21.2,1330.0,619.0,497.0,129.0,1908.0,1677.0,23.2,56.6,1.5929,2004-10-01 10:00:00
01/10/2004,11.00.00,3.4,1440.0,19.9,1294.0,522.0,506.0,137.0,1879.0,1616.0,23.8,54.7,1.587,2004-10-01 11:00:00
01/10/2004,12.00.00,3.7,1474.0,21.1,1326.0,505.0,485.0,134.0,1943.0,1610.0,23.5,56.2,1.6048,2004-10-01 12:00:00
01/10/2004,13.00.00,4.1,1485.0,22.3,1359.0,465.0,477.0,132.0,2005.0,1614.0,23.9,54.4,1.5963,2004-10-01 13:00:00
01/10/2004,14.00.00,3.2,1206.2,17.44,1222.4,383.0,640.4000000000001,123.0,1755.4,1279.0,23.959999999999997,42.78,1.22346,2004-10-01 14:00:00
01/10/2004,15.00.00,2.4,1306.0,12.9,1079.0,278.0,603.0,105.0,1668.0,1286.0,25.4,47.4,1.517,2004-10-01 15:00:00
01/10/2004,16.00.00,3.4,1464.0,18.4,1251.0,372.0,530.0,136.0,1853.0,1487.0,26.4,45.4,1.54,2004-10-01 16:00:00
01/10/2004,17.00.00,5.299999999999999,1629.0,26.5,1466.0,540.0,458.0,169.0,2130.0,1703.0,25.8,46.9,1.5375,2004-10-01 17:00:00
01/10/2004,18.00.00,5.299999999999999,1629.0,28.25,1536.0,597.4,435.0,146.6,2205.0,1773.0,25.3,49.6,1.5805,2004-10-01 18:00:00
01/10/2004,19.00.00,5.299999999999999,1707.0,28.25,1637.0,636.0,411.0,157.6,2338.0,1848.0,24.2,54.3,1.6117,2004-10-01 19:00:00
01/10/2004,20.00.00,3.7800000000000002,1424.0,19.9,1293.0,481.20000000000005,524.0,118.4,1902.0,1550.0,22.8,58.1,1.5951,2004-10-01 20:00:00
01/10/2004,21.00.00,2.72,1297.0,13.5,1100.0,345.8,598.0,90.0,1710.0,1350.0,21.5,63.2,1.5993,2004-10-01 21:00:00
01/10/2004,22.00.00,1.72,1214.0,11.2,1022.0,180.0,645.0,79.80000000000001,1592.0,1235.0,21.3,63.0,1.5798,2004-10-01 22:00:00
01/10/2004,23.00.00,1.76,1160.0,9.1,944.0,198.4,686.0,72.4,1523.0,1162.0,20.8,64.1,1.554,2004-10-01 23:00:00
02/10/2004,00.00.00,1.72,1232.0,10.9,1012.0,186.2,642.0,76.2,1595.0,1211.0,20.6,64.0,1.5346,2004-10-02 00:00:00
02/10/2004,01.00.00,1.6,1134.0,8.4,914.0,175.0,699.0,70.19999999999999,1512.0,1097.0,20.6,63.4,1.519,2004-10-02 01:00:00
02/10/2004,02.00.00,1.3399999999999999,1071.0,7.1,860.0,149.60000000000002,742.0,63.60000000000001,1500.0,1021.0,20.4,64.4,1.522,2004-10-02 02:00:00
02/10/2004,03.00.00,0.9999999999999998,968.0,4.3,730.0,102.4,858.0,65.2,1388.0,913.0,21.3,61.0,1.529,2004-10-02 03:00:00
02/10/2004,04.00.00,0.76,994.0,4.0,711.0,108.20000000000002,867.0,56.8,1384.0,909.0,20.5,64.0,1.5247,2004-10-02 04:00:00
02/10/2004,05.00.00,1.0799999999999998,1046.0,5.8,804.0,131.2,774.0,56.400000000000006,1458.0,983.0,20.3,65.3,1.5321,2004-10-02 05:00:00
02/10/2004,06.00.00,1.24,1066.0,6.300000000000001,827.0,137.8,751.0,61.6,1479.0,1024.0,20.1,65.9,1.5321,2004-10-02 06:00:00
02/10/2004,07.00.00,2.62,1277.0,12.3,1061.0,348.2,612.0,90.4,1691.0,1243.0,20.2,65.6,1.5368,2004-10-02 07:00:00
02/10/2004,08.00.00,2.76,1290.0,13.3,1093.0,335.0,592.0,90.2,1677.0,1253.0,21.1,62.8,1.5481,2004-10-02 08:00:00
02/10/2004,09.00.00,2.2,1268.0,12.5,1066.0,284.4,608.0,88.2,1665.0,1240.0,22.5,57.5,1.5518,2004-10-02 09:00:00
02/10/2004,10.00.00,1.84,1243.0,10.5,997.0,203.39999999999998,648.0,81.4,1587.0,1155.0,24.2,51.9,1.5426,2004-10-02 10:00:00
02/10/2004,11.00.00,2.2399999999999998,1300.0,12.1,1053.0,260.0,614.0,93.6,1650.0,1193.0,25.2,48.9,1.5437,2004-10-02 11:00:00
02/10/2004,12.00.00,2.2399999999999998,1278.0,12.1,1053.0,260.0,630.0,93.6,1641.0,1153.0,25.8,47.8,1.5662,2004-10-02 12:00:00
02/10/2004,13.00.00,1.96,1249.0,11.2,1023.0,215.6,639.0,90.4,1640.0,1034.0,25.7,49.2,1.5988,2004-10-02 13:00:00
02/10/2004,14.00.00,1.5,1145.0,7.2,867.0,148.2,739.0,71.19999999999999,1499.0,870.0,25.8,49.6,1.6213,2004-10-02 14:00:00
02/10/2004,15.00.00,1.84,1199.0,8.7,928.0,204.8,704.0,84.0,1533.0,890.0,25.7,48.8,1.5913,2004-10-02 15:00:00
02/10/2004,16.00.00,1.9,1236.0,9.6,962.0,204.8,690.0,86.6,1589.0,946.0,26.5,45.9,1.5626,2004-10-02 16:00:00
02/10/2004,17.00.00,1.96,1289.0,11.6,1037.0,215.6,638.0,90.4,1648.0,1033.0,25.4,48.9,1.565,2004-10-02 17:00:00
02/10/2004,18.00.00,2.2600000000000002,1299.0,12.7,1072.0,259.0,617.0,91.8,1688.0,1107.0,24.4,52.5,1.583,2004-10-02 18:00:00
02/10/2004,19.00.00,3.7,1506.0,20.7,1315.0,447.80000000000007,512.0,112.4,1954.0,1395.0,23.9,54.6,1.5936,2004-10-02 19:00:00
02/10/2004,20.00.00,3.34,1432.0,17.8,1234.0,414.4,553.0,105.6,1849.0,1342.0,22.9,57.9,1.5958,2004-10-02 20:00:00
02/10/2004,21.00.00,1.78,1193.0,11.2,1021.0,205.0,666.0,81.4,1633.0,1152.0,22.1,61.1,1.6012,2004-10-02 21:00:00
02/10/2004,22.00.00,1.72,1188.0,10.8,1007.0,178.4,668.0,79.4,1577.0,1128.0,20.8,65.6,1.5898,2004-10-02 22:00:00
02/10/2004,23.00.00,1.6400000000000001,1162.0,9.4,953.0,172.60000000000002,691.0,75.39999999999999,1526.0,1104.0,21.7,60.8,1.563,2004-10-02 23:00:00
03/10/2004,00.00.00,1.46,1106.0,8.5,921.0,156.8,720.0,69.2,1506.0,1055.0,21.1,62.8,1.5505,2004-10-03 00:00:00
03/10/2004,01.00.00,1.0999999999999999,1037.0,6.5,836.0,117.19999999999999,788.0,57.400000000000006,1467.0,904.0,20.7,63.2,1.524,2004-10-03 01:00:00
03/10/2004,02.00.00,1.02,982.0,5.1,768.0,107.79999999999998,850.0,68.4,1416.0,835.0,21.2,61.5,1.5241,2004-10-03 02:00:00
03/10/2004,03.00.00,0.9200000000000002,944.0,4.5,740.0,109.19999999999999,881.0,59.0,1412.0,781.0,20.3,64.6,1.518,2004-10-03 03:00:00
03/10/2004,04.00.00,0.8799999999999999,929.0,3.9000000000000004,703.0,100.80000000000001,908.0,57.6,1391.0,761.0,20.2,64.4,1.5035,2004-10-03 04:00:00
03/10/2004,05.00.00,0.8000000000000003,906.0,3.3,672.0,97.4,948.0,53.6,1377.0,742.0,20.1,65.3,1.5153,2004-10-03 05:00:00
03/10/2004,06.00.00,0.7200000000000004,907.0,3.2,665.0,84.0,972.0,50.4,1370.0,779.0,19.9,66.0,1.5141,2004-10-03 06:00:00
03/10/2004,07.00.00,1.2599999999999998,1013.0,5.4,781.0,151.6,829.0,58.6,1469.0,894.0,19.8,66.4,1.5145,2004-10-03 07:00:00
03/10/2004,08.00.00,1.0999999999999999,1055.0,5.6,795.0,128.4,800.0,54.6,1476.0,927.0,20.4,64.1,1.5178,2004-10-03 08:00:00
03/10/2004,09.00.00,1.3599999999999999,1138.0,7.5,880.0,161.8,727.0,63.0,1538.0,1034.0,21.6,60.8,1.5496,2004-10-03 09:00:00
03/10/2004,10.00.00,1.78,1250.0,10.7,1003.0,199.2,647.0,78.0,1638.0,1217.0,23.5,54.5,1.5553,2004-10-03 10:00:00
03/10/2004,11.00.00,1.8599999999999999,1165.0,8.4,916.0,218.8,711.0,95.8,1517.0,1093.0,25.7,46.6,1.5105,2004-10-03 11:00:00
03/10/2004,12.00.00,2.14,1229.0,11.3,1025.0,256.2,663.0,88.8,1588.0,1073.0,26.6,43.7,1.5031,2004-10-03 12:00:00
03/10/2004,13.00.00,1.8599999999999999,1168.0,8.3,911.0,204.2,715.0,86.8,1517.0,969.0,27.4,41.8,1.5056,2004-10-03 13:00:00
03/10/2004,14.00.00,1.4400000000000002,1092.0,6.0,814.0,104.4,794.0,82.0,1446.0,777.0,27.4,42.8,1.5344,2004-10-03 14:00:00
03/10/2004,15.00.00,1.4,1109.0,6.7,843.0,112.20000000000005,769.0,72.8,1458.0,743.0,27.1,43.3,1.5255,2004-10-03 15:00:00
03/10/2004,16.00.00,1.4,1133.0,6.2,823.0,111.0,775.0,70.19999999999999,1449.0,777.0,26.9,44.4,1.551,2004-10-03 16:00:00
03/10/2004,17.00.00,1.68,1192.0,7.7,887.0,190.6,716.0,77.4,1488.0,819.0,26.9,44.4,1.5538,2004-10-03 17:00:00
03/10/2004,18.00.00,1.88,1298.0,11.0,1015.0,210.6,647.0,80.0,1619.0,1056.0,24.7,51.9,1.5868,2004-10-03 18:00:00
03/10/2004,19.00.00,3.8999999999999995,1524.0,20.8,1320.0,437.80000000000007,514.0,124.0,1925.0,1481.0,23.7,55.6,1.6074,2004-10-03 19:00:00
03/10/2004,20.00.00,4.06,1540.0,21.4,1336.0,507.80000000000007,498.0,127.6,1929.0,1590.0,22.7,59.6,1.6261,2004-10-03 20:00:00
03/10/2004,21.00.00,1.74,1190.0,10.4,992.0,190.2,654.0,79.6,1587.0,1211.0,21.9,61.4,1.5946,2004-10-03 21:00:00
03/10/2004,22.00.00,1.5,1092.0,8.3,911.0,155.6,735.0,79.80000000000001,1506.0,1052.0,22.0,59.8,1.562,2004-10-03 22:00:00
03/10/2004,23.00.00,1.6,1079.0,7.8,890.0,217.6,745.0,77.80000000000001,1522.0,1000.0,20.5,64.9,1.5473,2004-10-03 23:00:00
04/10/2004,00.00.00,1.26,995.0,5.5,789.0,151.6,828.0,58.6,1432.0,874.0,19.8,66.9,1.5277,2004-10-04 00:00:00
04/10/2004,01.00.00,1.02,960.0,5.2,772.0,155.0,838.0,57.2,1431.0,852.0,18.4,71.6,1.4997,2004-10-04 01:00:00
04/10/2004,02.00.00,0.72,890.0,3.2,666.0,81.79999999999998,969.0,47.400000000000006,1323.0,728.0,18.9,68.6,1.4818,2004-10-04 02:00:00
04/10/2004,03.00.00,0.6199999999999997,860.0,2.7,632.0,76.79999999999998,1037.0,38.0,1322.0,713.0,17.8,72.3,1.4546,2004-10-04 03:00:00
